,Close Price,Date
1886,113.010002,12-8-2008
1887,116.0,13-8-2008
1888,113.769997,15-8-2008
1889,112.870003,18-8-2008
1890,114.529999,19-8-2008
1891,114.980003,20-8-2008
1892,121.18,21-8-2008
1893,114.589996,22-8-2008
1894,115.110001,25-8-2008
1895,116.269997,26-8-2008
1896,118.150002,27-8-2008
1897,115.589996,28-8-2008
1898,115.459999,29-8-2008
1899,109.709999,2-9-2008
1900,109.349998,3-9-2008
1901,107.889999,4-9-2008
1902,106.230003,5-9-2008
1903,106.339996,8-9-2008
1904,103.260002,9-9-2008
1905,100.870003,11-9-2008
1906,101.18,12-9-2008
1907,95.709999,15-9-2008
1908,91.150002,16-9-2008
1909,97.160004,17-9-2008
1910,120.91999799999999,22-9-2008
1911,106.610001,23-9-2008
1912,105.730003,24-9-2008
1913,108.019997,25-9-2008
1914,106.889999,26-9-2008
1915,96.370003,29-9-2008
1916,100.639999,30-9-2008
1917,98.529999,1-10-2008
1918,93.970001,2-10-2008
1919,93.879997,3-10-2008
1920,90.059998,7-10-2008
1921,88.949997,8-10-2008
1922,77.699997,10-10-2008
1923,81.190002,13-10-2008
1924,74.540001,15-10-2008
1925,69.849998,16-10-2008
1926,71.849998,17-10-2008
1927,74.25,20-10-2008
1928,70.889999,21-10-2008
1929,66.75,22-10-2008
1930,67.839996,23-10-2008
1931,64.150002,24-10-2008
1932,63.220001,27-10-2008
1933,62.73,28-10-2008
1934,67.5,29-10-2008
1935,65.959999,30-10-2008
1936,67.809998,31-10-2008
1937,63.91,3-11-2008
1938,70.529999,4-11-2008
1939,65.300003,5-11-2008
1940,60.77,6-11-2008
1941,61.040001000000004,7-11-2008
1942,62.41,10-11-2008
1943,59.330002,11-11-2008
1944,56.16,12-11-2008
1945,58.240002000000004,13-11-2008
1946,57.040001000000004,14-11-2008
1947,54.950001,17-11-2008
1948,49.619999,20-11-2008
1949,49.93,21-11-2008
1950,54.5,24-11-2008
1951,50.77,25-11-2008
1952,54.439999,26-11-2008
1953,49.279999,1-12-2008
1954,46.959998999999996,2-12-2008
1955,46.790001000000004,3-12-2008
1956,43.669998,4-12-2008
1957,40.810001,5-12-2008
1958,43.709998999999996,8-12-2008
1959,42.07,9-12-2008
1960,43.52,10-12-2008
1961,47.98,11-12-2008
1962,46.279999,12-12-2008
1963,44.509997999999996,15-12-2008
1964,43.599998,16-12-2008
1965,40.060001,17-12-2008
1966,36.220001,18-12-2008
1967,33.869999,19-12-2008
1968,39.91,22-12-2008
1969,38.98,23-12-2008
1970,37.709998999999996,26-12-2008
1971,40.02,29-12-2008
1972,39.029999,30-12-2008
1973,46.34,2-1-2009
1974,48.810001,5-1-2009
1975,48.580002,6-1-2009
1976,42.630001,7-1-2009
1977,41.700001,8-1-2009
1978,40.830002,9-1-2009
1979,37.59,12-1-2009
1980,37.779999,13-1-2009
1981,37.279999,14-1-2009
1982,35.400002,15-1-2009
1983,38.740002000000004,20-1-2009
1984,43.549999,21-1-2009
1985,43.669998,22-1-2009
1986,46.470001,23-1-2009
1987,45.73,26-1-2009
1988,41.580002,27-1-2009
1989,42.16,28-1-2009
1990,41.439999,29-1-2009
1991,41.68,30-1-2009
1992,40.080002,2-2-2009
1993,40.32,4-2-2009
1994,41.169998,5-2-2009
1995,40.169998,6-2-2009
1996,39.560001,9-2-2009
1997,37.549999,10-2-2009
1998,35.939999,11-2-2009
1999,33.98,12-2-2009
2000,37.509997999999996,13-2-2009
2001,34.93,17-2-2009
2002,34.619999,18-2-2009
2003,38.439999,23-2-2009
2004,39.959998999999996,24-2-2009
2005,42.5,25-2-2009
2006,45.220001,26-2-2009
2007,44.759997999999996,27-2-2009
2008,40.150002,2-3-2009
2009,41.650002,3-3-2009
2010,45.380001,4-3-2009
2011,43.610001000000004,5-3-2009
2012,45.52,6-3-2009
2013,47.07,9-3-2009
2014,45.709998999999996,10-3-2009
2015,42.330002,11-3-2009
2016,47.029999,12-3-2009
2017,46.25,13-3-2009
2018,47.349998,16-3-2009
2019,49.16,17-3-2009
2020,48.139998999999996,18-3-2009
2021,51.610001000000004,19-3-2009
2022,51.060001,20-3-2009
2023,53.799999,23-3-2009
2024,53.98,24-3-2009
2025,52.77,25-3-2009
2026,52.380001,27-3-2009
2027,48.41,30-3-2009
2028,49.66,31-3-2009
2029,48.389998999999996,1-4-2009
2030,52.639998999999996,2-4-2009
2031,52.509997999999996,3-4-2009
2032,51.049999,6-4-2009
2033,49.380001,8-4-2009
2034,52.240002000000004,9-4-2009
2035,50.049999,13-4-2009
2036,49.41,14-4-2009
2037,49.25,15-4-2009
2038,49.98,16-4-2009
2039,50.330002,17-4-2009
2040,45.880001,20-4-2009
2041,46.509997999999996,21-4-2009
2042,48.849998,22-4-2009
2043,51.549999,24-4-2009
2044,50.139998999999996,27-4-2009
2045,49.919998,28-4-2009
2046,50.970001,29-4-2009
2047,51.119999,30-4-2009
2048,54.470001,4-5-2009
2049,53.84,5-5-2009
2050,56.34,6-5-2009
2051,56.709998999999996,7-5-2009
2052,58.630001,8-5-2009
2053,58.5,11-5-2009
2054,58.849998,12-5-2009
2055,58.619999,14-5-2009
2056,56.34,15-5-2009
2057,59.029999,18-5-2009
2058,59.650002,19-5-2009
2059,62.040001000000004,20-5-2009
2060,61.049999,21-5-2009
2061,61.669998,22-5-2009
2062,62.450001,26-5-2009
2063,63.450001,27-5-2009
2064,65.08000200000001,28-5-2009
2065,66.309998,29-5-2009
2066,68.58000200000001,1-6-2009
2067,68.550003,2-6-2009
2068,66.120003,3-6-2009
2069,68.809998,4-6-2009
2070,68.440002,5-6-2009
2071,68.089996,8-6-2009
2072,70.010002,9-6-2009
2073,71.33000200000001,10-6-2009
2074,72.68,11-6-2009
2075,72.040001,12-6-2009
2076,70.620003,15-6-2009
2077,70.470001,16-6-2009
2078,71.029999,17-6-2009
2079,71.370003,18-6-2009
2080,69.550003,19-6-2009
2081,69.239998,23-6-2009
2082,68.66999799999999,24-6-2009
2083,70.230003,25-6-2009
2084,69.160004,26-6-2009
2085,71.489998,29-6-2009
2086,69.889999,30-6-2009
2087,69.309998,1-7-2009
2088,66.730003,2-7-2009
2089,64.050003,6-7-2009
2090,62.93,7-7-2009
2091,60.139998999999996,8-7-2009
2092,60.41,9-7-2009
2093,59.889998999999996,10-7-2009
2094,59.52,14-7-2009
2095,61.540001000000004,15-7-2009
2096,62.02,16-7-2009
2097,63.560001,17-7-2009
2098,63.98,20-7-2009
2099,64.720001,21-7-2009
2100,68.050003,24-7-2009
2101,68.379997,27-7-2009
2102,67.230003,28-7-2009
2103,63.349998,29-7-2009
2104,66.940002,30-7-2009
2105,71.41999799999999,4-8-2009
2106,71.970001,5-8-2009
2107,71.940002,6-8-2009
2108,70.93,7-8-2009
2109,69.449997,11-8-2009
2110,70.160004,12-8-2009
2111,70.519997,13-8-2009
2112,67.510002,14-8-2009
2113,66.75,17-8-2009
2114,69.190002,18-8-2009
2115,72.41999799999999,19-8-2009
2116,74.370003,24-8-2009
2117,71.43,26-8-2009
2118,72.489998,27-8-2009
2119,72.739998,28-8-2009
2120,69.959999,31-8-2009
2121,68.050003,1-9-2009
2122,67.959999,3-9-2009
2123,68.019997,4-9-2009
2124,71.099998,8-9-2009
2125,71.309998,9-9-2009
2126,69.290001,11-9-2009
2127,68.860001,14-9-2009
2128,70.93,15-9-2009
2129,72.510002,16-9-2009
2130,72.470001,17-9-2009
2131,72.040001,18-9-2009
2132,69.709999,21-9-2009
2133,71.550003,22-9-2009
2134,68.970001,23-9-2009
2135,65.889999,24-9-2009
2136,66.019997,25-9-2009
2137,66.839996,28-9-2009
2138,66.709999,29-9-2009
2139,70.610001,30-9-2009
2140,70.82,1-10-2009
2141,69.949997,2-10-2009
2142,69.57,7-10-2009
2143,71.769997,9-10-2009
2144,73.269997,12-10-2009
2145,74.150002,13-10-2009
2146,75.18,14-10-2009
2147,77.58000200000001,15-10-2009
2148,78.529999,16-10-2009
2149,79.610001,19-10-2009
2150,79.089996,20-10-2009
2151,81.190002,22-10-2009
2152,80.5,23-10-2009
2153,78.68,26-10-2009
2154,79.550003,27-10-2009
2155,77.459999,28-10-2009
2156,79.870003,29-10-2009
2157,77.0,30-10-2009
2158,78.129997,2-11-2009
2159,79.599998,3-11-2009
2160,80.400002,4-11-2009
2161,79.620003,5-11-2009
2162,77.43,6-11-2009
2163,79.43,9-11-2009
2164,79.050003,10-11-2009
2165,79.279999,11-11-2009
2166,76.940002,12-11-2009
2167,76.349998,13-11-2009
2168,78.900002,16-11-2009
2169,79.139999,17-11-2009
2170,79.58000200000001,18-11-2009
2171,77.459999,19-11-2009
2172,76.720001,20-11-2009
2173,76.019997,24-11-2009
2174,77.959999,25-11-2009
2175,77.279999,30-11-2009
2176,78.370003,1-12-2009
2177,76.599998,2-12-2009
2178,76.459999,3-12-2009
2179,75.470001,4-12-2009
2180,73.93,7-12-2009
2181,72.620003,8-12-2009
2182,70.66999799999999,9-12-2009
2183,70.540001,10-12-2009
2184,69.870003,11-12-2009
2185,69.510002,14-12-2009
2186,70.690002,15-12-2009
2187,72.660004,16-12-2009
2188,72.650002,17-12-2009
2189,73.360001,18-12-2009
2190,72.470001,21-12-2009
2191,74.400002,22-12-2009
2192,76.66999799999999,23-12-2009
2193,78.769997,28-12-2009
2194,78.870003,29-12-2009
2195,79.279999,30-12-2009
2196,81.769997,5-1-2010
2197,83.18,6-1-2010
2198,82.660004,7-1-2010
2199,82.75,8-1-2010
2200,82.519997,11-1-2010
2201,80.790001,12-1-2010
2202,79.389999,14-1-2010
2203,78.0,15-1-2010
2204,79.019997,19-1-2010
2205,77.620003,20-1-2010
2206,76.08000200000001,21-1-2010
2207,74.540001,22-1-2010
2208,74.709999,26-1-2010
2209,73.66999799999999,27-1-2010
2210,73.639999,28-1-2010
2211,72.889999,29-1-2010
2212,74.43,1-2-2010
2213,77.230003,2-2-2010
2214,73.139999,4-2-2010
2215,71.889999,8-2-2010
2216,73.75,9-2-2010
2217,74.519997,10-2-2010
2218,75.279999,11-2-2010
2219,74.129997,12-2-2010
2220,77.010002,16-2-2010
2221,77.33000200000001,17-2-2010
2222,79.059998,18-2-2010
2223,79.809998,19-2-2010
2224,80.160004,22-2-2010
2225,78.860001,23-2-2010
2226,80.0,24-2-2010
2227,78.16999799999999,25-2-2010
2228,79.660004,26-2-2010
2229,78.699997,1-3-2010
2230,79.68,2-3-2010
2231,80.870003,3-3-2010
2232,80.209999,4-3-2010
2233,81.870003,8-3-2010
2234,81.489998,9-3-2010
2235,82.089996,10-3-2010
2236,82.110001,11-3-2010
2237,81.239998,12-3-2010
2238,79.800003,15-3-2010
2239,81.699997,16-3-2010
2240,82.93,17-3-2010
2241,82.199997,18-3-2010
2242,80.68,19-3-2010
2243,81.25,22-3-2010
2244,81.910004,23-3-2010
2245,80.610001,24-3-2010
2246,80.529999,25-3-2010
2247,80.0,26-3-2010
2248,82.16999799999999,29-3-2010
2249,82.370003,30-3-2010
2250,83.760002,31-3-2010
2251,84.870003,1-4-2010
2252,86.620003,5-4-2010
2253,86.839996,6-4-2010
2254,85.879997,7-4-2010
2255,85.389999,8-4-2010
2256,84.91999799999999,9-4-2010
2257,84.339996,12-4-2010
2258,84.050003,13-4-2010
2259,85.839996,14-4-2010
2260,85.510002,15-4-2010
2261,83.239998,16-4-2010
2262,81.449997,19-4-2010
2263,83.449997,20-4-2010
2264,83.68,21-4-2010
2265,83.699997,22-4-2010
2266,85.120003,23-4-2010
2267,84.199997,26-4-2010
2268,82.440002,27-4-2010
2269,83.220001,28-4-2010
2270,85.16999799999999,29-4-2010
2271,86.150002,30-4-2010
2272,86.190002,3-5-2010
2273,82.739998,4-5-2010
2274,77.110001,6-5-2010
2275,75.110001,7-5-2010
2276,76.800003,10-5-2010
2277,76.370003,11-5-2010
2278,75.650002,12-5-2010
2279,74.400002,13-5-2010
2280,71.610001,14-5-2010
2281,70.08000200000001,17-5-2010
2282,69.410004,18-5-2010
2283,69.870003,19-5-2010
2284,70.040001,21-5-2010
2285,70.209999,24-5-2010
2286,68.75,25-5-2010
2287,74.550003,27-5-2010
2288,73.970001,28-5-2010
2289,72.860001,2-6-2010
2290,74.610001,3-6-2010
2291,71.510002,4-6-2010
2292,71.440002,7-6-2010
2293,71.989998,8-6-2010
2294,75.480003,10-6-2010
2295,73.779999,11-6-2010
2296,75.120003,14-6-2010
2297,76.940002,15-6-2010
2298,77.209999,22-6-2010
2299,76.349998,23-6-2010
2300,76.510002,24-6-2010
2301,78.860001,25-6-2010
2302,78.25,28-6-2010
2303,75.940002,29-6-2010
2304,75.629997,30-6-2010
2305,72.949997,1-7-2010
2306,72.139999,2-7-2010
2307,71.980003,6-7-2010
2308,75.440002,8-7-2010
2309,76.089996,9-7-2010
2310,74.949997,12-7-2010
2311,77.150002,13-7-2010
2312,77.040001,14-7-2010
2313,76.620003,15-7-2010
2314,76.010002,16-7-2010
2315,77.440002,20-7-2010
2316,76.559998,21-7-2010
2317,79.300003,22-7-2010
2318,78.980003,23-7-2010
2319,78.980003,26-7-2010
2320,77.5,27-7-2010
2321,76.989998,28-7-2010
2322,78.360001,29-7-2010
2323,78.949997,30-7-2010
2324,81.339996,2-8-2010
2325,82.550003,3-8-2010
2326,82.470001,4-8-2010
2327,82.010002,5-8-2010
2328,80.699997,6-8-2010
2329,81.480003,9-8-2010
2330,80.25,10-8-2010
2331,78.019997,11-8-2010
2332,75.739998,12-8-2010
2333,75.389999,13-8-2010
2334,75.239998,16-8-2010
2335,75.769997,17-8-2010
2336,75.41999799999999,18-8-2010
2337,74.43,19-8-2010
2338,73.459999,20-8-2010
2339,73.099998,23-8-2010
2340,71.629997,24-8-2010
2341,72.519997,25-8-2010
2342,73.360001,26-8-2010
2343,75.16999799999999,27-8-2010
2344,74.699997,30-8-2010
2345,71.91999799999999,31-8-2010
2346,73.910004,1-9-2010
2347,75.019997,2-9-2010
2348,74.599998,3-9-2010
2349,74.089996,7-9-2010
2350,74.66999799999999,8-9-2010
2351,74.25,9-9-2010
2352,76.449997,10-9-2010
2353,77.190002,13-9-2010
2354,76.800003,14-9-2010
2355,76.019997,15-9-2010
2356,74.57,16-9-2010
2357,73.660004,17-9-2010
2358,74.860001,20-9-2010
2359,73.519997,21-9-2010
2360,74.709999,22-9-2010
2361,75.18,23-9-2010
2362,76.489998,24-9-2010
2363,76.519997,27-9-2010
2364,76.18,28-9-2010
2365,77.860001,29-9-2010
2366,81.58000200000001,1-10-2010
2367,81.470001,4-10-2010
2368,83.230003,6-10-2010
2369,81.66999799999999,7-10-2010
2370,82.660004,8-10-2010
2371,82.209999,11-10-2010
2372,81.66999799999999,12-10-2010
2373,83.010002,13-10-2010
2374,82.690002,14-10-2010
2375,81.25,15-10-2010
2376,83.08000200000001,18-10-2010
2377,79.489998,19-10-2010
2378,80.559998,21-10-2010
2379,81.690002,22-10-2010
2380,82.550003,26-10-2010
2381,82.18,28-10-2010
2382,81.43,29-10-2010
2383,83.900002,2-11-2010
2384,84.690002,3-11-2010
2385,86.489998,4-11-2010
2386,86.849998,5-11-2010
2387,87.059998,8-11-2010
2388,86.720001,9-11-2010
2389,87.809998,10-11-2010
2390,87.809998,11-11-2010
2391,84.879997,12-11-2010
2392,82.339996,16-11-2010
2393,80.440002,17-11-2010
2394,81.849998,18-11-2010
2395,81.510002,19-11-2010
2396,81.739998,22-11-2010
2397,81.25,23-11-2010
2398,83.860001,24-11-2010
2399,85.730003,29-11-2010
2400,84.110001,30-11-2010
2401,88.0,2-12-2010
2402,89.190002,3-12-2010
2403,89.379997,6-12-2010
2404,88.690002,7-12-2010
2405,88.279999,8-12-2010
2406,88.370003,9-12-2010
2407,87.790001,10-12-2010
2408,88.610001,13-12-2010
2409,88.620003,15-12-2010
2410,87.699997,16-12-2010
2411,88.019997,17-12-2010
2412,88.809998,20-12-2010
2413,89.82,21-12-2010
2414,90.480003,22-12-2010
2415,91.510002,23-12-2010
2416,91.489998,28-12-2010
2417,91.120003,29-12-2010
2418,89.839996,30-12-2010
2419,91.379997,31-12-2010
2420,91.550003,3-1-2011
2421,89.379997,4-1-2011
2422,90.300003,5-1-2011
2423,88.379997,6-1-2011
2424,88.029999,7-1-2011
2425,91.110001,11-1-2011
2426,91.860001,12-1-2011
2427,91.400002,13-1-2011
2428,91.540001,14-1-2011
2429,91.379997,18-1-2011
2430,90.860001,19-1-2011
2431,88.860001,20-1-2011
2432,89.110001,21-1-2011
2433,87.870003,24-1-2011
2434,86.190002,25-1-2011
2435,87.33000200000001,26-1-2011
2436,89.339996,28-1-2011
2437,92.190002,31-1-2011
2438,90.769997,1-2-2011
2439,90.860001,2-2-2011
2440,90.540001,3-2-2011
2441,87.480003,7-2-2011
2442,86.940002,8-2-2011
2443,86.709999,9-2-2011
2444,86.730003,10-2-2011
2445,85.58000200000001,11-2-2011
2446,84.809998,14-2-2011
2447,84.32,15-2-2011
2448,84.989998,16-2-2011
2449,86.360001,17-2-2011
2450,86.199997,18-2-2011
2451,93.57,22-2-2011
2452,98.099998,23-2-2011
2453,97.279999,24-2-2011
2454,97.879997,25-2-2011
2455,96.970001,28-2-2011
2456,102.230003,2-3-2011
2457,101.910004,3-3-2011
2458,105.440002,7-3-2011
2459,105.019997,8-3-2011
2460,104.379997,9-3-2011
2461,102.699997,10-3-2011
2462,101.160004,11-3-2011
2463,101.190002,14-3-2011
2464,97.18,15-3-2011
2465,97.980003,16-3-2011
2466,101.41999799999999,17-3-2011
2467,101.07,18-3-2011
2468,102.33000200000001,21-3-2011
2469,104.0,22-3-2011
2470,105.75,23-3-2011
2471,105.599998,24-3-2011
2472,105.400002,25-3-2011
2473,103.980003,28-3-2011
2474,104.790001,29-3-2011
2475,104.269997,30-3-2011
2476,106.720001,31-3-2011
2477,107.940002,1-4-2011
2478,108.470001,4-4-2011
2479,108.339996,5-4-2011
2480,108.83000200000001,6-4-2011
2481,110.300003,7-4-2011
2482,112.790001,8-4-2011
2483,109.91999799999999,11-4-2011
2484,106.25,12-4-2011
2485,107.110001,13-4-2011
2486,108.110001,14-4-2011
2487,109.660004,15-4-2011
2488,107.120003,18-4-2011
2489,108.150002,19-4-2011
2490,111.449997,20-4-2011
2491,112.290001,21-4-2011
2492,112.279999,25-4-2011
2493,112.209999,26-4-2011
2494,112.760002,27-4-2011
2495,112.860001,28-4-2011
2496,113.93,29-4-2011
2497,113.519997,2-5-2011
2498,111.050003,3-5-2011
2499,109.239998,4-5-2011
2500,99.800003,5-5-2011
2501,97.18,6-5-2011
2502,102.550003,9-5-2011
2503,103.879997,10-5-2011
2504,98.209999,11-5-2011
2505,98.970001,12-5-2011
2506,97.370003,16-5-2011
2507,96.910004,17-5-2011
2508,100.099998,18-5-2011
2509,98.440002,19-5-2011
2510,99.489998,20-5-2011
2511,99.589996,24-5-2011
2512,101.32,25-5-2011
2513,100.230003,26-5-2011
2514,100.589996,27-5-2011
2515,102.699997,31-5-2011
2516,100.400002,2-6-2011
2517,100.220001,3-6-2011
2518,99.010002,6-6-2011
2519,99.089996,7-6-2011
2520,100.739998,8-6-2011
2521,101.93,9-6-2011
2522,99.290001,10-6-2011
2523,97.300003,13-6-2011
2524,99.370003,14-6-2011
2525,94.809998,15-6-2011
2526,94.949997,16-6-2011
2527,93.010002,17-6-2011
2528,93.260002,20-6-2011
2529,93.400002,21-6-2011
2530,95.410004,22-6-2011
2531,91.019997,23-6-2011
2532,91.160004,24-6-2011
2533,90.610001,27-6-2011
2534,92.889999,28-6-2011
2535,94.769997,29-6-2011
2536,95.41999799999999,30-6-2011
2537,94.940002,1-7-2011
2538,96.889999,5-7-2011
2539,96.650002,6-7-2011
2540,98.66999799999999,7-7-2011
2541,96.199997,8-7-2011
2542,95.150002,11-7-2011
2543,97.43,12-7-2011
2544,98.050003,13-7-2011
2545,95.690002,14-7-2011
2546,97.239998,15-7-2011
2547,95.93,18-7-2011
2548,97.5,19-7-2011
2549,98.139999,20-7-2011
2550,99.129997,21-7-2011
2551,99.870003,22-7-2011
2552,99.199997,25-7-2011
2553,99.589996,26-7-2011
2554,97.400002,27-7-2011
2555,97.440002,28-7-2011
2556,95.699997,29-7-2011
2557,94.889999,1-8-2011
2558,93.790001,2-8-2011
2559,91.93,3-8-2011
2560,86.629997,4-8-2011
2561,86.879997,5-8-2011
2562,81.309998,8-8-2011
2563,79.300003,9-8-2011
2564,82.889999,10-8-2011
2565,85.720001,11-8-2011
2566,87.879997,15-8-2011
2567,86.650002,16-8-2011
2568,82.379997,18-8-2011
2569,82.260002,19-8-2011
2570,84.120003,22-8-2011
2571,85.160004,24-8-2011
2572,85.300003,25-8-2011
2573,87.269997,29-8-2011
2574,88.900002,30-8-2011
2575,88.809998,31-8-2011
2576,88.93,1-9-2011
2577,86.449997,2-9-2011
2578,86.019997,6-9-2011
2579,89.339996,7-9-2011
2580,89.050003,8-9-2011
2581,87.239998,9-9-2011
2582,88.190002,12-9-2011
2583,90.209999,13-9-2011
2584,88.910004,14-9-2011
2585,89.400002,15-9-2011
2586,87.959999,16-9-2011
2587,85.699997,19-9-2011
2588,86.889999,20-9-2011
2589,80.510002,22-9-2011
2590,79.849998,23-9-2011
2591,80.239998,26-9-2011
2592,84.449997,27-9-2011
2593,81.209999,28-9-2011
2594,82.139999,29-9-2011
2595,79.199997,30-9-2011
2596,77.610001,3-10-2011
2597,75.66999799999999,4-10-2011
2598,79.68,5-10-2011
2599,82.589996,6-10-2011
2600,85.410004,10-10-2011
2601,85.809998,11-10-2011
2602,85.57,12-10-2011
2603,84.230003,13-10-2011
2604,86.379997,17-10-2011
2605,88.339996,18-10-2011
2606,86.110001,19-10-2011
2607,85.300003,20-10-2011
2608,87.400002,21-10-2011
2609,91.269997,24-10-2011
2610,93.16999799999999,25-10-2011
2611,93.959999,27-10-2011
2612,93.32,28-10-2011
2613,93.190002,31-10-2011
2614,92.190002,1-11-2011
2615,92.510002,2-11-2011
2616,94.07,3-11-2011
2617,94.260002,4-11-2011
2618,95.519997,7-11-2011
2619,96.800003,8-11-2011
2620,95.739998,9-11-2011
2621,97.779999,10-11-2011
2622,98.989998,11-11-2011
2623,98.139999,14-11-2011
2624,99.370003,15-11-2011
2625,102.589996,16-11-2011
2626,98.82,17-11-2011
2627,97.410004,18-11-2011
2628,96.91999799999999,21-11-2011
2629,98.010002,22-11-2011
2630,96.16999799999999,23-11-2011
2631,98.209999,28-11-2011
2632,99.790001,29-11-2011
2633,100.360001,30-11-2011
2634,100.199997,1-12-2011
2635,100.989998,5-12-2011
2636,101.279999,6-12-2011
2637,100.489998,7-12-2011
2638,98.339996,8-12-2011
2639,99.410004,9-12-2011
2640,97.769997,12-12-2011
2641,100.139999,13-12-2011
2642,94.949997,14-12-2011
2643,93.870003,15-12-2011
2644,93.529999,16-12-2011
2645,97.220001,20-12-2011
2646,98.66999799999999,21-12-2011
2647,99.529999,22-12-2011
2648,99.68,23-12-2011
2649,99.360001,28-12-2011
2650,99.650002,29-12-2011
2651,98.83000200000001,30-12-2011
2652,101.809998,5-1-2012
2653,101.559998,6-1-2012
2654,101.309998,9-1-2012
2655,102.239998,10-1-2012
2656,100.870003,11-1-2012
2657,99.099998,12-1-2012
2658,100.709999,17-1-2012
2659,100.589996,18-1-2012
2660,100.389999,19-1-2012
2661,98.459999,20-1-2012
2662,99.58000200000001,23-1-2012
2663,98.949997,24-1-2012
2664,99.400002,25-1-2012
2665,99.699997,26-1-2012
2666,99.559998,27-1-2012
2667,98.779999,30-1-2012
2668,98.480003,31-1-2012
2669,96.360001,2-2-2012
2670,96.910004,6-2-2012
2671,98.410004,7-2-2012
2672,98.709999,8-2-2012
2673,99.839996,9-2-2012
2674,98.66999799999999,10-2-2012
2675,100.910004,13-2-2012
2676,101.800003,15-2-2012
2677,102.309998,16-2-2012
2678,103.239998,17-2-2012
2679,105.839996,21-2-2012
2680,107.83000200000001,23-2-2012
2681,109.769997,24-2-2012
2682,106.550003,28-2-2012
2683,107.07,29-2-2012
2684,108.839996,1-3-2012
2685,106.699997,2-3-2012
2686,106.720001,5-3-2012
2687,104.699997,6-3-2012
2688,106.58000200000001,8-3-2012
2689,106.339996,12-3-2012
2690,106.709999,13-3-2012
2691,105.43,14-3-2012
2692,105.110001,15-3-2012
2693,107.059998,16-3-2012
2694,108.089996,19-3-2012
2695,105.610001,20-3-2012
2696,107.269997,21-3-2012
2697,105.349998,22-3-2012
2698,106.870003,23-3-2012
2699,107.029999,26-3-2012
2700,107.33000200000001,27-3-2012
2701,105.410004,28-3-2012
2702,102.779999,29-3-2012
2703,103.019997,30-3-2012
2704,105.230003,2-4-2012
2705,104.010002,3-4-2012
2706,101.470001,4-4-2012
2707,103.309998,5-4-2012
2708,102.459999,9-4-2012
2709,102.699997,11-4-2012
2710,103.639999,12-4-2012
2711,102.83000200000001,13-4-2012
2712,102.93,16-4-2012
2713,104.199997,17-4-2012
2714,102.66999799999999,18-4-2012
2715,102.269997,19-4-2012
2716,103.050003,20-4-2012
2717,103.110001,23-4-2012
2718,103.550003,24-4-2012
2719,104.120003,25-4-2012
2720,104.550003,26-4-2012
2721,104.93,27-4-2012
2722,104.870003,30-4-2012
2723,106.160004,1-5-2012
2724,105.220001,2-5-2012
2725,102.540001,3-5-2012
2726,98.489998,4-5-2012
2727,97.940002,7-5-2012
2728,97.010002,8-5-2012
2729,96.809998,9-5-2012
2730,97.08000200000001,10-5-2012
2731,96.129997,11-5-2012
2732,94.779999,14-5-2012
2733,93.980003,15-5-2012
2734,92.809998,16-5-2012
2735,92.559998,17-5-2012
2736,91.480003,18-5-2012
2737,92.57,21-5-2012
2738,89.900002,23-5-2012
2739,90.660004,24-5-2012
2740,90.860001,25-5-2012
2741,90.760002,29-5-2012
2742,86.529999,31-5-2012
2743,83.230003,1-6-2012
2744,83.980003,4-6-2012
2745,84.290001,5-6-2012
2746,85.019997,6-6-2012
2747,84.82,7-6-2012
2748,84.099998,8-6-2012
2749,82.699997,11-6-2012
2750,83.32,12-6-2012
2751,82.620003,13-6-2012
2752,83.910004,14-6-2012
2753,84.029999,15-6-2012
2754,83.269997,18-6-2012
2755,84.029999,19-6-2012
2756,81.800003,20-6-2012
2757,78.199997,21-6-2012
2758,79.760002,22-6-2012
2759,79.209999,25-6-2012
2760,79.360001,26-6-2012
2761,80.209999,27-6-2012
2762,77.690002,28-6-2012
2763,84.959999,29-6-2012
2764,83.75,2-7-2012
2765,87.220001,5-7-2012
2766,84.449997,6-7-2012
2767,85.989998,9-7-2012
2768,83.910004,10-7-2012
2769,85.809998,11-7-2012
2770,87.099998,13-7-2012
2771,88.43,16-7-2012
2772,89.220001,17-7-2012
2773,89.870003,18-7-2012
2774,92.660004,19-7-2012
2775,88.139999,23-7-2012
2776,88.970001,25-7-2012
2777,89.389999,26-7-2012
2778,89.779999,30-7-2012
2779,88.910004,1-8-2012
2780,87.129997,2-8-2012
2781,91.400002,3-8-2012
2782,92.199997,6-8-2012
2783,93.66999799999999,7-8-2012
2784,93.349998,8-8-2012
2785,93.360001,9-8-2012
2786,92.870003,10-8-2012
2787,92.730003,13-8-2012
2788,93.43,14-8-2012
2789,95.599998,16-8-2012
2790,96.010002,17-8-2012
2791,95.970001,20-8-2012
2792,96.68,21-8-2012
2793,97.260002,22-8-2012
2794,96.269997,23-8-2012
2795,96.150002,24-8-2012
2796,95.470001,27-8-2012
2797,95.489998,29-8-2012
2798,94.620003,30-8-2012
2799,96.470001,31-8-2012
2800,95.300003,4-9-2012
2801,95.360001,5-9-2012
2802,95.529999,6-9-2012
2803,96.41999799999999,7-9-2012
2804,96.540001,10-9-2012
2805,97.16999799999999,11-9-2012
2806,97.010002,12-9-2012
2807,98.309998,13-9-2012
2808,99.0,14-9-2012
2809,96.620003,17-9-2012
2810,95.290001,18-9-2012
